subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,Analysis End Date,Start Date (SOM),Month Span,Month Number,Active Month
S-0e4b0c,A-39b19f,2023-02-28,2023-06-15,Pro,24,1176,14112,FALSE,FALSE,TRUE,TRUE,Annual,Renews Automatically,2023-06-15,2023-02-01,4,1,2023-02-01
S-0e4b0c,A-39b19f,2023-02-28,2023-06-15,Pro,24,1176,14112,FALSE,FALSE,TRUE,TRUE,Annual,Renews Automatically,2023-06-15,2023-02-01,4,2,2023-03-01
S-0e4b0c,A-39b19f,2023-02-28,2023-06-15,Pro,24,1176,14112,FALSE,FALSE,TRUE,TRUE,Annual,Renews Automatically,2023-06-15,2023-02-01,4,3,2023-04-01
S-0e4b0c,A-39b19f,2023-02-28,2023-06-15,Pro,24,1176,14112,FALSE,FALSE,TRUE,TRUE,Annual,Renews Automatically,2023-06-15,2023-02-01,4,4,2023-05-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,1,2023-07-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,2,2023-08-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,3,2023-09-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,4,2023-10-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,5,2023-11-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,6,2023-12-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,7,2024-01-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,8,2024-02-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,9,2024-03-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,10,2024-04-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,11,2024-05-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,12,2024-06-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,13,2024-07-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,14,2024-08-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,15,2024-09-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,16,2024-10-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,17,2024-11-01
S-0e0578,A-de58ca,2023-07-09,null,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-07-01,18,18,2024-12-01
S-74538d,A-e60f9d,2024-11-13,null,Pro,46,2254,27048,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-11-01,2,1,2024-11-01
S-74538d,A-e60f9d,2024-11-13,null,Pro,46,2254,27048,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-11-01,2,2,2024-12-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,1,2023-10-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,2,2023-11-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,3,2023-12-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,4,2024-01-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,5,2024-02-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,6,2024-03-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,7,2024-04-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,8,2024-05-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,9,2024-06-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,10,2024-07-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,11,2024-08-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,12,2024-09-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,13,2024-10-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,14,2024-11-01
S-c2a6cb,A-9affe6,2023-10-19,null,Enterprise,7,1393,16716,FALSE,TRUE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-10-01,15,15,2024-12-01
S-1bd2ec,A-e60f9d,2024-12-25,2024-12-28,Basic,38,722,8664,FALSE,FALSE,FALSE,TRUE,Annual,Renews Automatically,2024-12-28,2024-12-01,1,1,2024-12-01
S-3cc352,A-d27f50,2024-08-06,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,1,2024-08-01
S-3cc352,A-d27f50,2024-08-06,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,2,2024-09-01
S-3cc352,A-d27f50,2024-08-06,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,3,2024-10-01
S-3cc352,A-d27f50,2024-08-06,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,4,2024-11-01
S-3cc352,A-d27f50,2024-08-06,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,5,2024-12-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,1,2023-08-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,2,2023-09-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,3,2023-10-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,4,2023-11-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,5,2023-12-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,6,2024-01-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,7,2024-02-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,8,2024-03-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,9,2024-04-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,10,2024-05-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,11,2024-06-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,12,2024-07-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,13,2024-08-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,14,2024-09-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,15,2024-10-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,16,2024-11-01
S-124207,A-fdfc91,2023-08-31,null,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2023-08-01,17,17,2024-12-01
S-76e7d9,A-712f1c,2024-02-09,null,Enterprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,1,2024-02-01
S-76e7d9,A-712f1c,2024-02-09,null,Enterprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,2,2024-03-01
S-76e7d9,A-712f1c,2024-02-09,null,Enterprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,3,2024-04-01
S-76e7d9,A-712f1c,2024-02-09,null,Enterprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,4,2024-05-01
S-76e7d9,A-712f1c,2024-02-09,null,Enterprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,5,2024-06-01
S-76e7d9,A-712f1c,2024-02-09,null,Enterprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,6,2024-07-01
S-76e7d9,A-712f1c,2024-02-09,null,Enterprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,7,2024-08-01
S-76e7d9,A-712f1c,2024-02-09,null,Enterprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,8,2024-09-01
S-76e7d9,A-712f1c,2024-02-09,null,Enterprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,9,2024-10-01
S-76e7d9,A-712f1c,2024-02-09,null,Enterprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,10,2024-11-01
S-76e7d9,A-712f1c,2024-02-09,null,Enterprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,11,2024-12-01
S-44f453,A-19b2c8,2024-02-10,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,1,2024-02-01
S-44f453,A-19b2c8,2024-02-10,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,2,2024-03-01
S-44f453,A-19b2c8,2024-02-10,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,3,2024-04-01
S-44f453,A-19b2c8,2024-02-10,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,4,2024-05-01
S-44f453,A-19b2c8,2024-02-10,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,5,2024-06-01
S-44f453,A-19b2c8,2024-02-10,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,6,2024-07-01
S-44f453,A-19b2c8,2024-02-10,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,7,2024-08-01
S-44f453,A-19b2c8,2024-02-10,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,8,2024-09-01
S-44f453,A-19b2c8,2024-02-10,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,9,2024-10-01
S-44f453,A-19b2c8,2024-02-10,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,10,2024-11-01
S-44f453,A-19b2c8,2024-02-10,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-02-01,11,11,2024-12-01
S-03a97f,A-f51f16,2024-03-15,null,Pro,60,2940,35280,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-03-01,10,1,2024-03-01
S-03a97f,A-f51f16,2024-03-15,null,Pro,60,2940,35280,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-03-01,10,2,2024-04-01
S-03a97f,A-f51f16,2024-03-15,null,Pro,60,2940,35280,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-03-01,10,3,2024-05-01
S-03a97f,A-f51f16,2024-03-15,null,Pro,60,2940,35280,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-03-01,10,4,2024-06-01
S-03a97f,A-f51f16,2024-03-15,null,Pro,60,2940,35280,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-03-01,10,5,2024-07-01
S-03a97f,A-f51f16,2024-03-15,null,Pro,60,2940,35280,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-03-01,10,6,2024-08-01
S-03a97f,A-f51f16,2024-03-15,null,Pro,60,2940,35280,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-03-01,10,7,2024-09-01
S-03a97f,A-f51f16,2024-03-15,null,Pro,60,2940,35280,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-03-01,10,8,2024-10-01
S-03a97f,A-f51f16,2024-03-15,null,Pro,60,2940,35280,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-03-01,10,9,2024-11-01
S-03a97f,A-f51f16,2024-03-15,null,Pro,60,2940,35280,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-03-01,10,10,2024-12-01
S-80c01c,A-d3c88e,2024-12-16,null,Basic,16,304,3648,FALSE,TRUE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-12-01,1,1,2024-12-01
S-666181,A-eb1312,2024-10-09,null,Basic,71,1349,16188,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-10-01,3,1,2024-10-01
S-666181,A-eb1312,2024-10-09,null,Basic,71,1349,16188,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-10-01,3,2,2024-11-01
S-666181,A-eb1312,2024-10-09,null,Basic,71,1349,16188,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-10-01,3,3,2024-12-01
S-401496,A-68f37c,2023-08-13,2024-06-22,Enterprise,4,796,9552,FALSE,TRUE,FALSE,TRUE,Monthly,Renews Automatically,2024-06-22,2023-08-01,11,1,2023-08-01
S-401496,A-68f37c,2023-08-13,2024-06-22,Enterprise,4,796,9552,FALSE,TRUE,FALSE,TRUE,Monthly,Renews Automatically,2024-06-22,2023-08-01,11,2,2023-09-01
S-401496,A-68f37c,2023-08-13,2024-06-22,Enterprise,4,796,9552,FALSE,TRUE,FALSE,TRUE,Monthly,Renews Automatically,2024-06-22,2023-08-01,11,3,2023-10-01
S-401496,A-68f37c,2023-08-13,2024-06-22,Enterprise,4,796,9552,FALSE,TRUE,FALSE,TRUE,Monthly,Renews Automatically,2024-06-22,2023-08-01,11,4,2023-11-01
S-401496,A-68f37c,2023-08-13,2024-06-22,Enterprise,4,796,9552,FALSE,TRUE,FALSE,TRUE,Monthly,Renews Automatically,2024-06-22,2023-08-01,11,5,2023-12-01
S-401496,A-68f37c,2023-08-13,2024-06-22,Enterprise,4,796,9552,FALSE,TRUE,FALSE,TRUE,Monthly,Renews Automatically,2024-06-22,2023-08-01,11,6,2024-01-01
S-401496,A-68f37c,2023-08-13,2024-06-22,Enterprise,4,796,9552,FALSE,TRUE,FALSE,TRUE,Monthly,Renews Automatically,2024-06-22,2023-08-01,11,7,2024-02-01
S-401496,A-68f37c,2023-08-13,2024-06-22,Enterprise,4,796,9552,FALSE,TRUE,FALSE,TRUE,Monthly,Renews Automatically,2024-06-22,2023-08-01,11,8,2024-03-01
S-401496,A-68f37c,2023-08-13,2024-06-22,Enterprise,4,796,9552,FALSE,TRUE,FALSE,TRUE,Monthly,Renews Automatically,2024-06-22,2023-08-01,11,9,2024-04-01
S-401496,A-68f37c,2023-08-13,2024-06-22,Enterprise,4,796,9552,FALSE,TRUE,FALSE,TRUE,Monthly,Renews Automatically,2024-06-22,2023-08-01,11,10,2024-05-01
S-401496,A-68f37c,2023-08-13,2024-06-22,Enterprise,4,796,9552,FALSE,TRUE,FALSE,TRUE,Monthly,Renews Automatically,2024-06-22,2023-08-01,11,11,2024-06-01
S-ca0c98,A-fda07f,2024-11-28,null,Pro,7,343,4116,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-11-01,2,1,2024-11-01
S-ca0c98,A-fda07f,2024-11-28,null,Pro,7,343,4116,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-11-01,2,2,2024-12-01
S-017e33,A-f9cc74,2024-11-08,2024-11-25,Basic,53,1007,12084,FALSE,FALSE,FALSE,TRUE,Monthly,Renews Automatically,2024-11-25,2024-11-01,1,1,2024-11-01
S-183073,A-e7a1e2,2024-07-19,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,1,2024-07-01
S-183073,A-e7a1e2,2024-07-19,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,2,2024-08-01
S-183073,A-e7a1e2,2024-07-19,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,3,2024-09-01
S-183073,A-e7a1e2,2024-07-19,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,4,2024-10-01
S-183073,A-e7a1e2,2024-07-19,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,5,2024-11-01
S-183073,A-e7a1e2,2024-07-19,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,6,2024-12-01
S-22f503,A-7a0d69,2024-09-06,null,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,1,2024-09-01
S-22f503,A-7a0d69,2024-09-06,null,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,2,2024-10-01
S-22f503,A-7a0d69,2024-09-06,null,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,3,2024-11-01
S-22f503,A-7a0d69,2024-09-06,null,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,4,2024-12-01
S-7de1b7,A-4d1e75,2024-10-27,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-10-01,3,1,2024-10-01
S-7de1b7,A-4d1e75,2024-10-27,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-10-01,3,2,2024-11-01
S-7de1b7,A-4d1e75,2024-10-27,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-10-01,3,3,2024-12-01
S-ceffe9,A-89ee83,2024-11-23,null,Enterprise,2,398,4776,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-11-01,2,1,2024-11-01
S-ceffe9,A-89ee83,2024-11-23,null,Enterprise,2,398,4776,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-11-01,2,2,2024-12-01
S-cf6ec1,A-d77f4c,2024-08-04,null,Enterprise,22,4378,52536,FALSE,TRUE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-08-01,5,1,2024-08-01
S-cf6ec1,A-d77f4c,2024-08-04,null,Enterprise,22,4378,52536,FALSE,TRUE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-08-01,5,2,2024-09-01
S-cf6ec1,A-d77f4c,2024-08-04,null,Enterprise,22,4378,52536,FALSE,TRUE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-08-01,5,3,2024-10-01
S-cf6ec1,A-d77f4c,2024-08-04,null,Enterprise,22,4378,52536,FALSE,TRUE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-08-01,5,4,2024-11-01
S-cf6ec1,A-d77f4c,2024-08-04,null,Enterprise,22,4378,52536,FALSE,TRUE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-08-01,5,5,2024-12-01
S-a44d72,A-b30291,2024-06-12,null,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,1,2024-06-01
S-a44d72,A-b30291,2024-06-12,null,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,2,2024-07-01
S-a44d72,A-b30291,2024-06-12,null,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,3,2024-08-01
S-a44d72,A-b30291,2024-06-12,null,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,4,2024-09-01
S-a44d72,A-b30291,2024-06-12,null,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,5,2024-10-01
S-a44d72,A-b30291,2024-06-12,null,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,6,2024-11-01
S-a44d72,A-b30291,2024-06-12,null,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,7,2024-12-01
S-d07c53,A-249769,2024-09-24,null,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,1,2024-09-01
S-d07c53,A-249769,2024-09-24,null,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,2,2024-10-01
S-d07c53,A-249769,2024-09-24,null,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,3,2024-11-01
S-d07c53,A-249769,2024-09-24,null,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,4,2024-12-01
S-c67b80,A-eb2fdc,2024-02-24,null,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-02-01,11,1,2024-02-01
S-c67b80,A-eb2fdc,2024-02-24,null,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-02-01,11,2,2024-03-01
S-c67b80,A-eb2fdc,2024-02-24,null,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-02-01,11,3,2024-04-01
S-c67b80,A-eb2fdc,2024-02-24,null,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-02-01,11,4,2024-05-01
S-c67b80,A-eb2fdc,2024-02-24,null,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-02-01,11,5,2024-06-01
